Date	Plot	Section	Buds	Male_flowers	Female_flowers	Seed_hairs	Total_Male	Total_Female	TotalCount	Field_remarks	General_remarks
2002-06-17	Sal3	D	35	4	11	0	-9999	-9999	NA	No remarks	No remarks
2002-06-17	Sal4	A	49	1	0	0	-9999	-9999	NA	No remarks	No remarks
2002-06-18	Sal1	A	-9999	-9999	-9999	-9999	306	330	TOTALCOUNT	No remarks	No remarks
2002-06-18	Sal1	B	-9999	-9999	-9999	-9999	336	336	TOTALCOUNT	No remarks	No remarks
2002-06-18	Sal1	C	-9999	-9999	-9999	-9999	427	430	TOTALCOUNT	No musk oxen, so probably geese	No remarks
2002-06-18	Sal1	D	-9999	-9999	-9999	-9999	385	402	TOTALCOUNT	No remarks	No remarks
2002-06-24	Sal1	B	0	34	19	0	-9999	-9999	NA	Small areas of water in plot.	No remarks
2002-06-24	Sal1	C	0	25	25	0	-9999	-9999	NA	Small areas of water in plot.	No remarks
2002-06-24	Sal1	D	0	32	18	0	-9999	-9999	NA	Small areas of water in plot.	No remarks
2002-06-24	Sal2	A	44	0	6	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal3	B	0	25	25	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal3	C	0	27	23	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal3	D	8	28	7	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal4	A	14	16	30	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal1	A	0	19	31	0	-9999	-9999	NA	Small areas of water in plot.	No remarks
2002-06-24	Sal2	B	46	1	3	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal2	C	43	0	7	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal2	D	49	0	1	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal3	A	15	7	28	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal4	B	44	3	3	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal4	C	50	0	0	0	-9999	-9999	NA	No remarks	No remarks
2002-06-24	Sal4	D	42	4	4	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal1	C	0	-9999	50	0	-9999	-9999	NA	One female flower was coloured green-yellow in the top. One female was helf eaten, probably by lemmings or geese. Small areas of water in section.	No remarks
2002-07-01	Sal1	D	0	-9999	50	0	-9999	-9999	NA	Small areas of water in section.	No remarks
2002-07-01	Sal2	A	9	26	15	0	-9999	-9999	NA	App. half the plot is under water.	No remarks
2002-07-01	Sal2	B	29	5	19	0	-9999	-9999	NA	App. half the plot is under water.	No remarks
2002-07-01	Sal3	B	-9999	-9999	-9999	-9999	154	147	TOTALCOUNT	No remarks	No remarks
2002-07-01	Sal3	B	0	29	21	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal3	C	-9999	-9999	-9999	-9999	165	107	TOTALCOUNT	7 males were half eaten, probably by lemmings/geese.	No remarks
2002-07-01	Sal3	C	0	22	28	0	-9999	-9999	NA	7 males were half eaten, probably by lemmings/geese.	No remarks
2002-07-01	Sal4	C	0	25	25	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal4	D	0	35	15	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal1	A	0	-9999	50	0	-9999	-9999	NA	One female flower was without hairs and coloured brigth red.	No remarks
2002-07-01	Sal1	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal2	C	1	43	8	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal2	D	5	2	43	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal3	A	-9999	-9999	-9999	-9999	9	53	TOTALCOUNT	6 females were half eaten, probably by lemmings/geese.	No remarks
2002-07-01	Sal3	A	0	8	42	0	-9999	-9999	NA	6 females were half eaten, probably by lemmings/geese.	No remarks
2002-07-01	Sal3	D	-9999	-9999	-9999	-9999	16	8	TOTALCOUNT	1 female was half eaten, probably by lemmings/geese.	No remarks
2002-07-01	Sal3	D	0	16	8	0	-9999	-9999	NA	1 female was half eaten, probably by lemmings/geese.	No remarks
2002-07-01	Sal4	A	2	26	22	0	-9999	-9999	NA	No remarks	No remarks
2002-07-01	Sal4	B	2	26	22	0	-9999	-9999	NA	No remarks	No remarks
2002-07-04	Sal4	A	-9999	-9999	-9999	-9999	515	320	TOTALCOUNT	There are still a few buds in each section.	No remarks
2002-07-04	Sal4	B	-9999	-9999	-9999	-9999	408	319	TOTALCOUNT	Two females probably depredated by lemmings. There are still a few buds in each section.	No remarks
2002-07-04	Sal4	C	-9999	-9999	-9999	-9999	306	270	TOTALCOUNT	There are still a few buds in each section.	No remarks
2002-07-04	Sal4	D	-9999	-9999	-9999	-9999	360	399	TOTALCOUNT	There are still a few buds in each section.	No remarks
2002-07-08	Sal1	D	0	-9999	49	1	-9999	-9999	NA	Only one or two flowers with exposed cotton.	No remarks
2002-07-08	Sal2	A	0	16	34	0	-9999	-9999	NA	Smaller spots of water at all sections	No remarks
2002-07-08	Sal2	B	0	17	33	0	-9999	-9999	NA	Smaller spots of water at all sections	No remarks
2002-07-08	Sal2	C	0	4	46	0	-9999	-9999	NA	Smaller spots of water at all sections	No remarks
2002-07-08	Sal3	D	0	-9999	7	0	-9999	-9999	NA	No remarks	No remarks
2002-07-08	Sal4	A	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-08	Sal4	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-08	Sal4	C	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-08	Sal1	A	0	-9999	48	2	-9999	-9999	NA	Only one or two flowers with exposed cotton.	No remarks
2002-07-08	Sal1	B	0	-9999	47	3	-9999	-9999	NA	Only one or two flowers with exposed cotton.	No remarks
2002-07-08	Sal1	C	0	-9999	49	1	-9999	-9999	NA	Only one or two flowers with exposed cotton.	No remarks
2002-07-08	Sal2	D	0	9	41	0	-9999	-9999	NA	Smaller spots of water at all sections	No remarks
2002-07-08	Sal3	A	0	-9999	48	2	-9999	-9999	NA	No remarks	No remarks
2002-07-08	Sal3	B	0	-9999	48	2	-9999	-9999	NA	No remarks	No remarks
2002-07-08	Sal3	C	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-08	Sal4	D	0	-9999	49	1	-9999	-9999	NA	No remarks	No remarks
2002-07-11	Sal2	D	-9999	-9999	-9999	-9999	253	436	TOTALCOUNT	No remarks	No remarks
2002-07-11	Sal2	A	-9999	-9999	-9999	-9999	231	474	TOTALCOUNT	No remarks	No remarks
2002-07-11	Sal2	B	-9999	-9999	-9999	-9999	339	457	TOTALCOUNT	No remarks	No remarks
2002-07-11	Sal2	C	-9999	-9999	-9999	-9999	383	449	TOTALCOUNT	No remarks	No remarks
2002-07-15	Sal1	A	0	-9999	48	2	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal1	B	0	-9999	49	1	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal1	C	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal1	D	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal3	A	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal3	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal3	C	0	-9999	46	4	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal3	D	0	-9999	3	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal2	A	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal2	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal2	C	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal2	D	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal4	A	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal4	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal4	C	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-15	Sal4	D	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal1	A	0	-9999	39	11	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal1	B	0	-9999	42	8	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal1	C	0	-9999	46	4	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal1	D	0	-9999	46	4	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal3	A	0	-9999	39	8	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal3	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal3	C	0	-9999	45	5	-9999	-9999	NA	One of the fungus infected had exposed cotton. RVI measured with the new RVI meter.	No remarks
2002-07-22	Sal3	D	0	-9999	5	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal4	A	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal2	A	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal2	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal2	C	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal2	D	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal4	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal4	C	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-22	Sal4	D	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal1	B	0	-9999	29	21	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal1	C	0	-9999	26	24	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal1	D	0	-9999	23	27	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal2	A	0	-9999	48	2	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal3	B	0	-9999	43	7	-9999	-9999	NA	Some of the fruits in the plot are underdeveloped.	No remarks
2002-07-29	Sal3	C	0	-9999	28	22	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal3	D	0	-9999	5	0	-9999	-9999	NA	All fruits are underdeveloped.	No remarks
2002-07-29	Sal4	A	0	-9999	49	1	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal1	A	0	-9999	25	25	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal2	B	2	-9999	46	3	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal2	C	0	-9999	45	5	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal2	D	0	-9999	41	9	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal3	A	0	-9999	45	5	-9999	-9999	NA	Eleven of the fruits without seed hairs are underdeveloped.	No remarks
2002-07-29	Sal4	B	0	-9999	50	0	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal4	C	0	-9999	46	4	-9999	-9999	NA	No remarks	No remarks
2002-07-29	Sal4	D	0	-9999	43	7	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal1	C	0	-9999	5	55	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal1	D	0	-9999	11	39	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal2	A	0	-9999	43	7	-9999	-9999	NA	Smaller patches of water at all measuring sites.	No remarks
2002-08-05	Sal2	B	0	-9999	34	19	-9999	-9999	NA	Smaller patches of water at all measuring sites.	No remarks
2002-08-05	Sal3	C	0	-9999	15	42	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal3	D	0	-9999	2	3	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal4	A	0	-9999	40	11	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal4	B	0	-9999	42	8	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal1	A	0	-9999	9	41	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal1	B	0	-9999	5	45	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal2	C	0	-9999	44	6	-9999	-9999	NA	Smaller patches of water at all measuring sites.	No remarks
2002-08-05	Sal2	D	0	-9999	44	6	-9999	-9999	NA	Smaller patches of water at all measuring sites.	No remarks
2002-08-05	Sal3	A	0	-9999	34	7	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal3	B	0	-9999	26	24	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal4	C	0	-9999	36	15	-9999	-9999	NA	No remarks	No remarks
2002-08-05	Sal4	D	0	-9999	33	17	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal1	C	0	-9999	2	48	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal1	D	0	-9999	4	46	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal2	A	0	-9999	29	21	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-12	Sal2	B	0	-9999	23	27	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-12	Sal3	D	0	-9999	2	2	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal4	A	0	-9999	23	27	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal4	B	0	-9999	28	22	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal4	C	0	-9999	23	27	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal1	A	0	-9999	2	48	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal1	B	0	-9999	1	49	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal2	C	0	-9999	14	36	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-12	Sal2	D	0	-9999	22	28	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-12	Sal3	A	0	-9999	21	26	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal3	B	0	-9999	18	32	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal3	C	0	-9999	5	45	-9999	-9999	NA	No remarks	No remarks
2002-08-12	Sal4	D	0	-9999	19	31	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal1	D	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal2	A	0	-9999	24	27	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-19	Sal2	B	0	-9999	6	44	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-19	Sal2	C	0	-9999	8	42	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-19	Sal3	D	0	-9999	0	4	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal4	A	0	-9999	4	46	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal4	B	0	-9999	3	47	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal1	A	0	-9999	1	49	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal1	B	0	-9999	1	49	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal1	C	0	-9999	1	49	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal2	D	0	-9999	8	48	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-19	Sal3	A	0	-9999	5	45	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal3	B	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal3	C	0	-9999	6	44	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal4	D	0	-9999	12	42	-9999	-9999	NA	No remarks	No remarks
2002-08-19	Sal4	C	0	-9999	2	48	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal1	A	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal1	B	0	-9999	1	49	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal1	C	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal1	D	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal3	A	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal3	B	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal3	C	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal2	A	0	-9999	4	46	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-26	Sal2	B	0	-9999	1	49	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-26	Sal2	C	0	-9999	0	50	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-26	Sal2	D	0	-9999	0	50	-9999	-9999	NA	Patches of water at all measurement sites.	No remarks
2002-08-26	Sal4	A	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal4	B	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal4	C	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal4	D	0	-9999	0	50	-9999	-9999	NA	No remarks	No remarks
2002-08-26	Sal3	D	0	-9999	0	4	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal3	A	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal3	B	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal3	C	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal3	D	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal1	A	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal1	B	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal1	C	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-03	Sal1	D	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal1	A	50	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal3	B	45	4	1	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal3	C	30	20	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal3	D	50	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal4	A	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal1	B	50	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal1	C	50	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal1	D	14	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal3	A	49	0	1	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal4	B	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal4	C	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-10	Sal4	D	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal1	A	0	23	27	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal2	B	0	0	0	0	-9999	-9999	NA	Most of the plot under water	No remarks
2003-06-17	Sal2	C	3	0	0	0	-9999	-9999	NA	Most of the plot under water	No remarks
2003-06-17	Sal2	D	6	0	0	0	-9999	-9999	NA	Most of the plot under water. No RVI due to water at site	No remarks
2003-06-17	Sal3	A	1	20	29	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal4	C	4	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal4	D	14	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal1	B	47	2	1	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal1	C	18	21	11	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal1	D	26	10	14	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal2	A	3	0	0	0	-9999	-9999	NA	Most of the plot under water	No remarks
2003-06-17	Sal3	B	0	22	28	0	-9999	-9999	NA	Gynaephora groenlandica larvae (woolly bear catepillar)	No remarks
2003-06-17	Sal3	C	27	22	5	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal3	D	45	5	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal4	A	50	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-17	Sal4	B	23	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal1	C	0	39	11	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal1	D	1	22	27	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal2	A	44	3	3	0	-9999	-9999	NA	Most of the plot under water	No remarks
2003-06-24	Sal2	B	47	0	3	0	-9999	-9999	NA	Most of the plot under water	No remarks
2003-06-24	Sal3	C	0	38	12	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal3	D	0	50	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal4	A	3	35	12	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal4	B	26	22	8	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal7	C	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal1	A	1	24	25	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal1	B	0	24	26	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal2	C	46	0	4	0	-9999	-9999	NA	Most of the plot under water	No remarks
2003-06-24	Sal2	D	50	0	0	0	-9999	-9999	NA	Most of the plot under water. No RVI due to water at site	No remarks
2003-06-24	Sal3	A	0	3	47	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal3	B	0	37	13	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal4	C	43	2	5	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal4	D	12	21	19	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal7	A	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal7	B	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-24	Sal7	D	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2003-06-28	Sal1	D	-9999	-9999	-9999	-9999	344	389	TOTALCOUNT	No remarks	No remarks
2003-06-28	Sal1	A	-9999	-9999	-9999	-9999	474	549	TOTALCOUNT	No remarks	No remarks
2003-06-28	Sal1	B	-9999	-9999	-9999	-9999	438	537	TOTALCOUNT	No remarks	No remarks
2003-06-28	Sal1	C	-9999	-9999	-9999	-9999	675	684	TOTALCOUNT	No remarks	No remarks
2003-06-29	Sal3	A	-9999	-9999	-9999	-9999	28	124	TOTALCOUNT	No remarks	No remarks
2003-06-29	Sal3	B	-9999	-9999	-9999	-9999	113	109	TOTALCOUNT	One bud	No remarks
2003-06-29	Sal3	C	-9999	-9999	-9999	-9999	230	88	TOTALCOUNT	One bud	No remarks
2003-06-29	Sal3	D	-9999	-9999	-9999	-9999	250	12	TOTALCOUNT	No remarks	No remarks
2003-07-01	Sal1	D	0	23	27	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal2	A	5	30	15	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal2	B	7	12	31	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal2	C	10	10	30	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal3	D	0	50	0	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal4	A	0	36	14	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal4	B	0	31	19	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal4	C	0	24	26	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal4	D	0	39	11	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal1	A	0	26	24	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal1	B	0	20	30	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal1	C	0	16	34	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal2	D	0	20	30	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal3	A	0	2	48	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal3	B	2	20	28	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal3	C	0	35	15	0	-9999	-9999	NA	No remarks	No remarks
2003-07-01	Sal7	A	49	0	1	0	-9999	-9999	NA	Generally, leaves and stems very small and not green. Buds also very small.	No remarks
2003-07-01	Sal7	B	21	0	0	0	-9999	-9999	NA	Generally, leaves and stems very small and not green. Buds also very small.	No remarks
2003-07-01	Sal7	C	38	0	0	0	-9999	-9999	NA	Generally, leaves and stems very small and not green. Buds also very small.	No remarks
2003-07-01	Sal7	D	44	0	0	0	-9999	-9999	NA	Generally, leaves and stems very small and not green. Buds also very small.	No remarks
2003-07-06	Sal4	A	-9999	-9999	-9999	-9999	600	400	TOTALCOUNT	5 buds.	No remarks
2003-07-06	Sal4	B	-9999	-9999	-9999	-9999	418	459	TOTALCOUNT	1 bud.	No remarks
2003-07-06	Sal4	C	-9999	-9999	-9999	-9999	270	212	TOTALCOUNT	8 buds.	No remarks
2003-07-06	Sal4	D	-9999	-9999	-9999	-9999	463	347	TOTALCOUNT	5 buds.	No remarks
2003-07-06	Sal5	A	-9999	-9999	-9999	-9999	146	237	TOTALCOUNT	7 buds.	No remarks
2003-07-06	Sal5	B	-9999	-9999	-9999	-9999	123	177	TOTALCOUNT	1 bud.	No remarks
2003-07-06	Sal5	C	-9999	-9999	-9999	-9999	170	128	TOTALCOUNT	1 bud.	No remarks
2003-07-06	Sal5	D	-9999	-9999	-9999	-9999	173	297	TOTALCOUNT	11 buds.	No remarks
2003-07-08	Sal1	A	0	23	27	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal1	B	0	17	33	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal1	C	0	10	40	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal1	D	0	17	33	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal3	A	0	50	0	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal3	B	0	15	35	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal3	C	0	36	14	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal3	D	0	49	1	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal4	A	0	28	22	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal7	B	1	35	14	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal7	C	8	31	16	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal7	D	0	30	20	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal2	A	0	31	19	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal2	B	0	32	18	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal2	C	0	21	29	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal2	D	0	5	45	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal4	B	0	26	24	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal4	C	0	18	32	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal4	D	0	15	35	0	-9999	-9999	NA	No remarks	No remarks
2003-07-08	Sal7	A	0	16	34	0	-9999	-9999	NA	No remarks	No remarks
2003-07-12	Sal2	A	-9999	-9999	-9999	-9999	182	399	TOTALCOUNT	6 buds	No remarks
2003-07-12	Sal7	B	-9999	-9999	-9999	-9999	135	98	TOTALCOUNT	12 buds.	No remarks
