Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Remarks
2011-08-23	SIL3_110823	SIL3	D	0	5	0	0	0	0	-9999	No remarks
2011-08-31	SIL1_110831	SIL1	A	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL1_110831	SIL1	B	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL1_110831	SIL1	C	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL1_110831	SIL1	D	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL4_110831	SIL4	A	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL4_110831	SIL4	B	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL4_110831	SIL4	C	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL4_110831	SIL4	D	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL2_110831	SIL2	A	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL2_110831	SIL2	B	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL2_110831	SIL2	C	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL2_110831	SIL2	D	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL3_110831	SIL3	A	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL3_110831	SIL3	B	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL3_110831	SIL3	C	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SIL3_110831	SIL3	D	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL1_110907	SIL1	A	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL1_110907	SIL1	B	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL1_110907	SIL1	C	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL1_110907	SIL1	D	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL4_110907	SIL4	A	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL4_110907	SIL4	B	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL4_110907	SIL4	C	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL4_110907	SIL4	D	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL2_110907	SIL2	A	0	0	22	11	0	33	-9999	No remarks
2011-09-07	SIL2_110907	SIL2	B	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL2_110907	SIL2	C	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL2_110907	SIL2	D	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL3_110907	SIL3	A	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL3_110907	SIL3	B	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL3_110907	SIL3	C	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SIL3_110907	SIL3	D	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SIL1_110914	SIL1	A	0	6	0	0	0	0	-9999	No remarks
2011-09-14	SIL1_110914	SIL1	B	0	6	0	0	0	0	-9999	No remarks
2011-09-14	SIL1_110914	SIL1	C	0	6	0	0	0	0	-9999	No remarks
2011-09-14	SIL1_110914	SIL1	D	0	6	0	0	0	0	-9999	No remarks
2011-09-14	SIL4_110914	SIL4	A	0	7	0	0	0	0	-9999	No remarks
2011-09-14	SIL4_110914	SIL4	B	0	7	0	0	0	0	-9999	No remarks
2011-09-14	SIL4_110914	SIL4	C	0	7	0	0	0	0	-9999	No remarks
2011-09-14	SIL4_110914	SIL4	D	0	7	0	0	0	0	-9999	No remarks
2011-09-14	SIL2_110914	SIL2	A	0	8	3	3	0	6	-9999	No remarks
2011-09-14	SIL2_110914	SIL2	B	0	8	1	2	0	3	-9999	No remarks
2011-09-14	SIL2_110914	SIL2	C	0	8	11	23	0	34	-9999	No remarks
2011-09-14	SIL2_110914	SIL2	D	0	8	0	0	0	0	-9999	No remarks
2011-09-14	SIL3_110914	SIL3	A	0	8	0	0	0	0	-9999	No remarks
2011-09-14	SIL3_110914	SIL3	B	0	8	0	0	0	0	-9999	No remarks
2011-09-14	SIL3_110914	SIL3	C	0	8	0	0	0	0	-9999	No remarks
2011-09-14	SIL3_110914	SIL3	D	0	8	0	0	0	0	-9999	No remarks
2011-09-20	SIL1_110920	SIL1	A	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SIL1_110920	SIL1	B	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SIL1_110920	SIL1	C	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SIL1_110920	SIL1	D	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SIL4_110920	SIL4	A	0	0	28	0	0	28	-9999	No remarks
2011-09-20	SIL4_110920	SIL4	B	0	0	10	0	0	10	-9999	No remarks
2011-09-20	SIL4_110920	SIL4	C	0	0	2	0	0	2	-9999	No remarks
2011-09-20	SIL4_110920	SIL4	D	0	0	50	0	0	50	-9999	No remarks
2011-09-20	SIL2_110920	SIL2	A	0	0	50	0	0	50	-9999	No remarks
2011-09-20	SIL2_110920	SIL2	B	0	0	10	5	0	15	-9999	No remarks
2011-09-20	SIL2_110920	SIL2	C	0	0	30	1	6	37	-9999	No remarks
2011-09-20	SIL2_110920	SIL2	D	0	0	50	0	0	50	-9999	No remarks
2011-09-20	SIL3_110920	SIL3	A	0	0	50	0	0	50	-9999	No remarks
2011-09-20	SIL3_110920	SIL3	B	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SIL3_110920	SIL3	C	0	0	5	0	0	5	-9999	No remarks
2011-09-20	SIL3_110920	SIL3	D	0	0	23	0	0	23	-9999	No remarks
2011-10-04	SIL1_111004	SIL1	A	0	8	0	0	0	0	-9999	No remarks
2011-10-04	SIL1_111004	SIL1	B	0	8	0	0	0	0	-9999	No remarks
2011-10-04	SIL1_111004	SIL1	C	0	8	0	0	0	0	-9999	No remarks
2011-10-04	SIL1_111004	SIL1	D	0	8	0	0	0	0	-9999	No remarks
2011-10-04	SIL4_111004	SIL4	A	0	3	0	0	0	0	-9999	No remarks
2011-10-04	SIL4_111004	SIL4	B	0	3	7	0	0	7	-9999	No remarks
2011-10-04	SIL4_111004	SIL4	C	0	3	9	0	0	9	-9999	No remarks
2011-10-04	SIL4_111004	SIL4	D	0	3	0	0	0	0	-9999	No remarks
2011-10-04	SIL2_111004	SIL2	A	0	2	0	0	0	0	-9999	No remarks
2011-10-04	SIL2_111004	SIL2	B	0	2	16	7	0	23	-9999	No remarks
2011-10-04	SIL2_111004	SIL2	C	0	2	3	1	0	4	-9999	No remarks
2011-10-04	SIL2_111004	SIL2	D	0	2	24	1	0	25	-9999	No remarks
2011-10-04	SIL3_111004	SIL3	A	0	2	25	0	0	25	-9999	No remarks
2011-10-04	SIL3_111004	SIL3	B	0	2	5	0	0	5	-9999	No remarks
2011-10-04	SIL3_111004	SIL3	C	0	2	30	0	0	30	-9999	No remarks
2011-10-04	SIL3_111004	SIL3	D	0	2	6	0	0	6	-9999	No remarks
2012-05-15	NA	SIL1	A	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL1	B	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL1	C	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL1	D	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL4	A	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL4	B	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL4	C	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL4	D	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL2	A	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL2	B	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL2	C	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL2	D	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL3	A	99	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL3	B	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL3	C	100	8	0	0	0	0	-9999	No NDVI
2012-05-15	NA	SIL3	D	100	8	0	0	0	0	-9999	No NDVI
2012-05-29	SIL1_120529	SIL1	A	25	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL1_120529	SIL1	B	100	0	0	0	0	0	-9999	No NDVI
2012-05-29	SIL1_120529	SIL1	C	100	0	0	0	0	0	-9999	No NDVI
2012-05-29	SIL1_120529	SIL1	D	50	0	0	0	0	0	-9999	No NDVI
2012-05-29	SIL4_120529	SIL4	A	5	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL4_120529	SIL4	B	95	0	0	0	0	0	-9999	No NDVI
2012-05-29	SIL4_120529	SIL4	C	99	0	0	0	0	0	-9999	No NDVI
2012-05-29	SIL4_120529	SIL4	D	10	0	0	0	0	0	-9999	No NDVI
2012-05-29	SIL2_120529	SIL2	A	10	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL2_120529	SIL2	B	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL2_120529	SIL2	C	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL2_120529	SIL2	D	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL3_120529	SIL3	A	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL3_120529	SIL3	B	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL3_120529	SIL3	C	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SIL3_120529	SIL3	D	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL1_120605	SIL1	A	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL1_120605	SIL1	B	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL1_120605	SIL1	C	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL1_120605	SIL1	D	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL4_120605	SIL4	A	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL4_120605	SIL4	B	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL4_120605	SIL4	C	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL4_120605	SIL4	D	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL2_120605	SIL2	A	0	0	50	0	0	50	-9999	No remarks
2012-06-05	SIL2_120605	SIL2	B	0	0	50	0	0	50	-9999	No remarks
2012-06-05	SIL2_120605	SIL2	C	0	0	50	0	0	50	-9999	No remarks
2012-06-05	SIL2_120605	SIL2	D	0	0	17	0	0	17	-9999	No remarks
2012-06-05	SIL3_120605	SIL3	A	0	0	50	0	0	50	-9999	No remarks
2012-06-05	SIL3_120605	SIL3	B	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL3_120605	SIL3	C	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SIL3_120605	SIL3	D	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SIL1_120612	SIL1	A	0	1	50	0	0	50	-9999	No remarks
2012-06-12	SIL1_120612	SIL1	B	0	1	50	0	0	50	-9999	No remarks
2012-06-12	SIL1_120612	SIL1	C	0	1	39	0	0	39	-9999	No remarks
2012-06-12	SIL1_120612	SIL1	D	0	1	0	0	0	0	-9999	No remarks
2012-06-12	SIL4_120612	SIL4	A	0	2	50	0	0	50	-9999	No remarks
2012-06-12	SIL4_120612	SIL4	B	0	2	50	0	0	50	-9999	No remarks
2012-06-12	SIL4_120612	SIL4	C	0	2	50	0	0	50	-9999	No remarks
2012-06-12	SIL4_120612	SIL4	D	0	2	50	0	0	50	-9999	No remarks
2012-06-12	SIL2_120612	SIL2	A	0	1	50	0	0	50	-9999	No remarks
2012-06-12	SIL2_120612	SIL2	B	0	1	10	40	0	50	-9999	No remarks
2012-06-12	SIL2_120612	SIL2	C	0	1	50	0	0	50	-9999	No remarks
2012-06-12	SIL2_120612	SIL2	D	0	1	35	15	0	50	-9999	No remarks
2012-06-12	SIL3_120612	SIL3	A	0	0	40	10	0	50	-9999	No remarks
2012-06-12	SIL3_120612	SIL3	B	0	0	50	0	0	50	-9999	No remarks
2012-06-12	SIL3_120612	SIL3	C	0	0	50	0	0	50	-9999	No remarks
2012-06-12	SIL3_120612	SIL3	D	0	0	36	4	0	40	-9999	No remarks
2012-06-18	SIL1_120618	SIL1	A	0	0	49	1	0	50	-9999	No remarks
2012-06-18	SIL1_120618	SIL1	B	0	0	50	0	0	50	-9999	No remarks
2012-06-18	SIL1_120618	SIL1	C	0	0	50	0	0	50	-9999	No remarks
2012-06-18	SIL1_120618	SIL1	D	0	0	9	0	0	9	-9999	No remarks
2012-06-18	SIL4_120618	SIL4	A	0	6	50	0	0	50	-9999	No remarks
2012-06-18	SIL4_120618	SIL4	B	0	6	50	0	0	50	-9999	No remarks
2012-06-18	SIL4_120618	SIL4	C	0	6	50	0	0	50	-9999	No remarks
2012-06-18	SIL4_120618	SIL4	D	0	6	50	0	0	50	-9999	No remarks
2012-06-18	SIL2_120618	SIL2	A	0	6	25	25	0	50	-9999	No remarks
2012-06-18	SIL2_120618	SIL2	B	0	6	2	48	0	50	-9999	No remarks
2012-06-18	SIL2_120618	SIL2	C	0	6	0	50	0	50	-9999	No remarks
2012-06-18	SIL2_120618	SIL2	D	0	6	0	50	0	50	-9999	No remarks
2012-06-18	SIL3_120618	SIL3	A	0	3	0	50	0	50	-9999	No remarks
2012-06-18	SIL3_120618	SIL3	B	0	3	34	18	1	53	-9999	No remarks
2012-06-18	SIL3_120618	SIL3	C	0	3	50	0	0	50	-9999	No remarks
2012-06-18	SIL3_120618	SIL3	D	0	3	7	43	0	50	-9999	No remarks
2012-06-26	SIL1_120626	SIL1	A	0	0	2	40	8	50	-9999	No remarks
2012-06-26	SIL1_120626	SIL1	B	0	0	10	5	35	50	-9999	No remarks
2012-06-26	SIL1_120626	SIL1	C	0	0	8	41	1	50	-9999	No remarks
2012-06-26	SIL1_120626	SIL1	D	0	0	14	15	12	41	-9999	No remarks
2012-06-26	SIL4_120626	SIL4	A	0	0	12	19	19	50	-9999	No remarks
2012-06-26	SIL4_120626	SIL4	B	0	0	9	37	4	50	-9999	No remarks
2012-06-26	SIL4_120626	SIL4	C	0	0	5	45	0	50	-9999	No remarks
2012-06-26	SIL4_120626	SIL4	D	0	0	18	32	0	50	-9999	No remarks
2012-06-26	SIL2_120626	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2012-06-26	SIL2_120626	SIL2	B	0	0	1	18	31	50	-9999	No remarks
2012-06-26	SIL2_120626	SIL2	C	0	0	0	2	48	50	-9999	No remarks
2012-06-26	SIL2_120626	SIL2	D	0	0	0	1	49	50	-9999	No remarks
2012-06-26	SIL3_120626	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2012-06-26	SIL3_120626	SIL3	B	0	0	0	27	23	50	-9999	No remarks
2012-06-26	SIL3_120626	SIL3	C	0	0	8	37	5	50	-9999	No remarks
2012-06-26	SIL3_120626	SIL3	D	0	0	0	18	32	50	-9999	No remarks
2012-07-02	SIL1_120702	SIL1	A	0	0	0	3	47	50	-9999	No remarks
2012-07-02	SIL1_120702	SIL1	B	0	0	2	3	45	50	-9999	No remarks
2012-07-02	SIL1_120702	SIL1	C	0	0	1	1	48	50	-9999	No remarks
2012-07-02	SIL1_120702	SIL1	D	0	0	0	4	46	50	-9999	No remarks
2012-07-02	SIL4_120702	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2012-07-02	SIL4_120702	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2012-07-02	SIL4_120702	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2012-07-02	SIL4_120702	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2012-07-02	SIL2_120702	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL2_120702	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL2_120702	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL2_120702	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL3_120702	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL3_120702	SIL3	B	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL3_120702	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL3_120702	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2012-07-02	SIL1_120702	SIL1	A	0	-9999	1	11	105	117	117	Total count
2012-07-02	SIL1_120702	SIL1	B	0	-9999	40	34	81	155	155	Total count
2012-07-02	SIL1_120702	SIL1	C	0	-9999	7	9	151	167	167	Total count
2012-07-02	SIL1_120702	SIL1	D	0	-9999	1	12	39	52	52	Total count
2012-07-02	SIL4_120702	SIL4	A	0	-9999	1	10	394	405	405	Total count
2012-07-02	SIL4_120702	SIL4	B	0	-9999	1	26	532	559	559	Total count
2012-07-02	SIL4_120702	SIL4	C	0	-9999	1	25	1872	1898	1898	Total count
2012-07-02	SIL4_120702	SIL4	D	0	-9999	0	16	955	971	971	Total count
2012-07-02	SIL2_120702	SIL2	A	0	-9999	0	3	898	901	901	Total count
2012-07-02	SIL2_120702	SIL2	B	0	-9999	0	1	1556	1557	1557	Total count
2012-07-02	SIL2_120702	SIL2	C	0	-9999	0	7	1978	1985	1985	Total count
2012-07-02	SIL2_120702	SIL2	D	0	-9999	5	25	1148	1178	1178	Total count
2012-07-02	SIL3_120702	SIL3	A	0	-9999	0	2	1072	1074	1074	Total count
2012-07-02	SIL3_120702	SIL3	B	0	-9999	0	1	112	113	113	Total count
2012-07-02	SIL3_120702	SIL3	C	0	-9999	0	71	747	818	818	Total count
2012-07-02	SIL3_120702	SIL3	D	0	-9999	0	1	398	399	399	Total count
2012-07-12	SIL1_120712	SIL1	A	0	0	0	0	50	50	-9999	No remarks
2012-07-12	SIL1_120712	SIL1	B	0	0	0	0	50	50	-9999	No remarks
2012-07-12	SIL1_120712	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2012-07-12	SIL1_120712	SIL1	D	0	0	0	0	29	29	-9999	No remarks
2012-07-12	SIL4_120712	SIL4	A	0	4	0	0	50	50	-9999	No remarks
2012-07-12	SIL4_120712	SIL4	B	0	4	0	0	50	50	-9999	No remarks
2012-07-12	SIL4_120712	SIL4	C	0	4	0	0	50	50	-9999	No remarks
2012-07-12	SIL4_120712	SIL4	D	0	4	0	0	50	50	-9999	No remarks
2012-07-12	SIL2_120712	SIL2	A	0	6	0	0	50	50	-9999	No remarks
2012-07-12	SIL2_120712	SIL2	B	0	6	0	0	50	50	-9999	No remarks
2012-07-12	SIL2_120712	SIL2	C	0	6	0	0	50	50	-9999	No remarks
2012-07-12	SIL2_120712	SIL2	D	0	6	0	0	50	50	-9999	No remarks
2012-07-12	SIL3_120712	SIL3	A	0	4	0	0	50	50	-9999	No remarks
2012-07-12	SIL3_120712	SIL3	B	0	4	0	0	50	50	-9999	No remarks
2012-07-12	SIL3_120712	SIL3	C	0	4	0	0	50	50	-9999	No remarks
2012-07-12	SIL3_120712	SIL3	D	0	4	0	0	50	50	-9999	No remarks
2012-07-18	SIL1_120718	SIL1	A	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL1_120718	SIL1	B	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL1_120718	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL1_120718	SIL1	D	0	0	0	0	50	50	-9999	All in one cushion
2012-07-18	SIL4_120718	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL4_120718	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL4_120718	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL4_120718	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL2_120718	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL2_120718	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL2_120718	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL2_120718	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL3_120718	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL3_120718	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL3_120718	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2012-07-18	SIL3_120718	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2012-07-26	SIL1_120725	SIL1	A	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL1_120725	SIL1	B	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL1_120725	SIL1	C	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL1_120725	SIL1	D	0	8	0	0	49	49	-9999	No remarks
2012-07-26	SIL4_120725	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL4_120725	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL4_120725	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL4_120725	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL2_120725	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL2_120725	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL2_120725	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL2_120725	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL3_120725	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL3_120725	SIL3	B	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL3_120725	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2012-07-26	SIL3_120725	SIL3	D	0	8	0	0	50	50	-9999	No remarks
2012-08-01	SIL4_120801	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2012-08-01	SIL4_120801	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2012-08-01	SIL4_120801	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2012-08-01	SIL4_120801	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2012-08-02	SIL1_120801	SIL1	A	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL1_120801	SIL1	B	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL1_120801	SIL1	C	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL1_120801	SIL1	D	0	7	0	0	49	49	-9999	No remarks
2012-08-02	SIL2_120801	SIL2	A	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL2_120801	SIL2	B	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL2_120801	SIL2	C	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL2_120801	SIL2	D	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL3_120801	SIL3	A	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL3_120801	SIL3	B	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL3_120801	SIL3	C	0	7	0	0	50	50	-9999	No remarks
2012-08-02	SIL3_120801	SIL3	D	0	7	0	1	49	50	-9999	No remarks
2012-08-07	SIL1_120809	SIL1	A	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL1_120809	SIL1	B	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL1_120809	SIL1	C	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL1_120809	SIL1	D	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL4_120809	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL4_120809	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL4_120809	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL4_120809	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL2_120809	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL2_120809	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL2_120809	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL2_120809	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL3_120809	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL3_120809	SIL3	B	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL3_120809	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2012-08-07	SIL3_120809	SIL3	D	0	8	1	0	47	50	-9999	No remarks
2012-08-13	SIL1_120813	SIL1	A	0	2	0	0	50	50	-9999	No remarks
2012-08-13	SIL1_120813	SIL1	B	0	2	0	0	50	50	-9999	No remarks
2012-08-13	SIL1_120813	SIL1	C	0	2	0	0	50	50	-9999	No remarks
2012-08-13	SIL1_120813	SIL1	D	0	2	0	0	50	50	-9999	No remarks
2012-08-13	SIL4_120813	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL4_120813	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL4_120813	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL4_120813	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL2_120813	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL2_120813	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL2_120813	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL2_120813	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL3_120813	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL3_120813	SIL3	B	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL3_120813	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2012-08-13	SIL3_120813	SIL3	D	0	8	0	0	50	50	-9999	No remarks
2012-08-21	SIL1_120821	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2012-08-21	SIL1_120821	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2012-08-21	SIL1_120821	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2012-08-21	SIL1_120821	SIL1	D	0	1	0	0	39	39	-9999	No remarks
2012-08-21	SIL4_120821	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL4_120821	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL4_120821	SIL4	C	0	0	0	0	50	50	-9999	Had one bud and 2 flowers
2012-08-21	SIL4_120821	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL2_120821	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL2_120821	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL2_120821	SIL2	C	0	0	0	0	50	50	-9999	Had one bud and several flowers
2012-08-21	SIL2_120821	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL3_120821	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL3_120821	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL3_120821	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2012-08-21	SIL3_120821	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2012-08-29	SIL1_120829	SIL1	A	0	7	0	0	50	50	-9999	No remarks
2012-08-29	SIL1_120829	SIL1	B	0	7	0	0	50	50	-9999	No remarks
2012-08-29	SIL1_120829	SIL1	C	0	7	0	0	50	50	-9999	No remarks
2012-08-29	SIL1_120829	SIL1	D	0	7	0	0	37	37	-9999	No remarks
