Date	Plot	Section	Buds	Flowers	Senescent	Open	TotalFlowering	TotalCount	Field_Remarks	General_remarks
2005-05-20	Sax2	D	35	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax1	A	7	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax1	B	10	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax1	C	2	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax1	D	3	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax3	A	22	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax3	B	1	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax3	C	0	0	0	0	-9999	NA	No remarks	No remarks
2005-05-20	Sax3	D	7	0	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax1	A	2	17	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax1	B	7	12	0	0	-9999	NA	Sawfly larvae eating bud	No remarks
2005-05-27	Sax1	C	4	13	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax1	D	1	5	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax3	B	0	0	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax3	C	2	0	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax3	D	10	15	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax2	A	13	1	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax2	B	17	2	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax2	C	26	1	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax2	D	42	1	0	0	-9999	NA	No remarks	No remarks
2005-05-27	Sax3	A	13	12	0	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax1	A	17	27	5	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax2	B	23	37	7	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax2	C	13	41	9	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax2	D	11	48	4	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax3	A	9	41	11	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax1	B	9	16	4	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax1	C	11	24	7	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax1	D	7	18	6	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax2	A	23	33	5	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax3	B	17	33	0	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax3	C	32	35	0	0	-9999	NA	No remarks	No remarks
2005-06-04	Sax3	D	3	14	9	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax1	B	1	14	15	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax1	C	0	22	26	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax1	D	4	5	21	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax2	A	3	22	39	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax3	C	6	56	8	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax3	D	0	12	13	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax1	A	3	28	21	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax2	B	1	19	35	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax2	C	0	43	7	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax2	D	1	25	37	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax3	A	1	25	26	0	-9999	NA	No remarks	No remarks
2005-06-10	Sax3	B	2	47	2	0	-9999	NA	No remarks	No remarks
2005-06-11	Sax1	A	-9999	-9999	-9999	-9999	52	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax1	B	-9999	-9999	-9999	-9999	30	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax2	C	-9999	-9999	-9999	-9999	179	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax2	D	-9999	-9999	-9999	-9999	171	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax3	A	-9999	-9999	-9999	-9999	63	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax3	B	-9999	-9999	-9999	-9999	53	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax1	C	-9999	-9999	-9999	-9999	47	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax1	D	-9999	-9999	-9999	-9999	30	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax2	A	-9999	-9999	-9999	-9999	81	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax2	B	-9999	-9999	-9999	-9999	91	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax3	C	-9999	-9999	-9999	-9999	98	TOTALCOUNT	No remarks	No remarks
2005-06-11	Sax3	D	-9999	-9999	-9999	-9999	27	TOTALCOUNT	No remarks	No remarks
2005-06-17	Sax1	C	0	2	45	0	-9999	NA	No remarks	"Have checked the field for number of flowers twice, but can't find more!"
2005-06-17	Sax1	D	0	2	18	0	-9999	NA	No remarks	"Have checked the field for number of flowers twice, but can't find more!"
2005-06-17	Sax2	A	0	21	29	0	-9999	NA	No remarks	No remarks
2005-06-17	Sax2	B	0	6	44	0	-9999	NA	No remarks	No remarks
2005-06-17	Sax2	C	0	4	46	0	-9999	NA	No remarks	No remarks
2005-06-17	Sax3	D	0	0	26	0	-9999	NA	No remarks	No remarks
2005-06-17	Sax1	A	0	1	49	0	-9999	NA	No remarks	"Have checked the field for number of flowers twice, but can't find more!"
2005-06-17	Sax1	B	1	3	22	0	-9999	NA	No remarks	"Have checked the field for number of flowers twice, but can't find more!"
2005-06-17	Sax2	D	0	4	46	0	-9999	NA	No remarks	No remarks
2005-06-17	Sax3	A	0	3	47	0	-9999	NA	No remarks	No remarks
2005-06-17	Sax3	B	0	30	20	0	-9999	NA	No remarks	No remarks
2005-06-17	Sax3	C	0	44	6	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax1	A	0	1	49	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax1	B	0	1	29	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax1	C	0	0	46	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax3	A	0	1	49	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax3	B	0	3	40	0	-9999	NA	Can the missing flowers be due to unpollination?	No remarks
2005-06-24	Sax3	C	0	0	50	0	-9999	NA	Can the missing flowers be due to unpollination?	No remarks
2005-06-24	Sax1	D	0	0	21	0	-9999	NA	Could the missing flowers be unpollinated and therefore disappearing?	No remarks
2005-06-24	Sax2	A	0	3	47	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax2	B	0	0	50	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-06-24	Sax3	D	0	0	27	0	-9999	NA	Can the missing flowers be due to unpollination?	No remarks
2005-07-01	Sax1	D	0	0	21	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax2	A	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax2	B	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax1	A	0	0	43	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax1	B	0	0	20	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax1	C	0	0	41	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax3	A	0	1	49	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax3	B	0	0	42	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-01	Sax3	D	0	0	24	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax1	A	0	0	42	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax1	B	0	0	20	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax1	C	0	1	41	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax1	D	0	0	21	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax3	B	0	0	45	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax3	D	0	0	27	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax2	A	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax2	B	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-08	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax2	B	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax2	D	0	1	50	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax3	A	0	0	43	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax1	A	0	0	27	1	-9999	NA	No remarks	No remarks
2005-07-15	Sax1	B	0	0	17	1	-9999	NA	No remarks	No remarks
2005-07-15	Sax1	C	0	0	32	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax1	D	0	0	15	1	-9999	NA	No remarks	No remarks
2005-07-15	Sax2	A	0	0	42	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax3	B	0	0	41	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-15	Sax3	D	0	0	18	0	-9999	NA	No remarks	No remarks
2005-07-22	Sax1	B	0	0	14	5	-9999	NA	No remarks	No remarks
2005-07-22	Sax1	C	0	0	6	16	-9999	NA	No remarks	No remarks
2005-07-22	Sax1	D	0	0	4	8	-9999	NA	No remarks	No remarks
2005-07-22	Sax2	A	0	0	43	7	-9999	NA	No remarks	No remarks
2005-07-22	Sax3	B	0	0	24	3	-9999	NA	No remarks	No remarks
2005-07-22	Sax3	C	0	0	40	10	-9999	NA	No remarks	No remarks
2005-07-22	Sax3	D	0	0	16	5	-9999	NA	No remarks	No remarks
2005-07-22	Sax1	A	0	0	20	16	-9999	NA	No remarks	No remarks
2005-07-22	Sax2	B	0	0	48	2	-9999	NA	No remarks	No remarks
2005-07-22	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-22	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2005-07-22	Sax3	A	0	0	23	10	-9999	NA	No remarks	No remarks
2005-07-29	Sax1	A	0	0	15	22	-9999	NA	No remarks	No remarks
2005-07-29	Sax2	C	0	0	42	8	-9999	NA	No remarks	No remarks
2005-07-29	Sax2	D	0	0	35	15	-9999	NA	No remarks	No remarks
2005-07-29	Sax3	A	0	0	38	4	-9999	NA	No remarks	No remarks
2005-07-29	Sax3	B	0	0	12	18	-9999	NA	No remarks	No remarks
2005-07-29	Sax1	B	0	2	12	6	-9999	NA	No remarks	No remarks
2005-07-29	Sax1	C	0	0	11	18	-9999	NA	No remarks	No remarks
2005-07-29	Sax1	D	0	0	2	19	-9999	NA	No remarks	No remarks
2005-07-29	Sax2	A	0	0	34	10	-9999	NA	No remarks	No remarks
2005-07-29	Sax2	B	0	1	36	14	-9999	NA	No remarks	No remarks
2005-07-29	Sax3	C	0	0	40	8	-9999	NA	No remarks	No remarks
2005-07-29	Sax3	D	0	0	15	6	-9999	NA	No remarks	No remarks
2005-08-05	Sax1	C	0	0	3	35	-9999	NA	No remarks	No remarks
2005-08-05	Sax1	D	0	0	1	24	-9999	NA	No remarks	No remarks
2005-08-05	Sax2	A	0	0	12	38	-9999	NA	No remarks	No remarks
2005-08-05	Sax2	B	0	1	2	47	-9999	NA	No remarks	No remarks
2005-08-05	Sax3	C	0	0	0	50	-9999	NA	No remarks	No remarks
2005-08-05	Sax3	D	0	0	0	19	-9999	NA	No remarks	No remarks
2005-08-05	Sax1	A	0	1	3	36	-9999	NA	No remarks	No remarks
2005-08-05	Sax1	B	0	2	4	12	-9999	NA	No remarks	No remarks
2005-08-05	Sax2	C	0	0	6	44	-9999	NA	No remarks	No remarks
2005-08-05	Sax2	D	0	0	4	46	-9999	NA	No remarks	No remarks
2005-08-05	Sax3	A	0	0	1	47	-9999	NA	No remarks	No remarks
2005-08-05	Sax3	B	0	0	0	24	-9999	NA	No remarks	No remarks
2005-08-12	Sax1	A	0	0	0	38	-9999	NA	No remarks	No remarks
2005-08-12	Sax1	B	0	0	0	20	-9999	NA	No remarks	No remarks
2005-08-12	Sax2	D	0	1	0	50	-9999	NA	No remarks	No remarks
2005-08-12	Sax3	A	0	0	0	44	-9999	NA	No remarks	No remarks
2005-08-12	Sax3	B	0	0	0	33	-9999	NA	No remarks	No remarks
2005-08-12	Sax3	C	0	0	0	50	-9999	NA	No remarks	No remarks
2005-08-12	Sax1	C	0	0	1	29	-9999	NA	No remarks	No remarks
2005-08-12	Sax1	D	0	0	0	20	-9999	NA	No remarks	No remarks
2005-08-12	Sax2	A	0	0	0	43	-9999	NA	No remarks	No remarks
2005-08-12	Sax2	B	0	1	2	47	-9999	NA	No remarks	No remarks
2005-08-12	Sax2	C	0	2	0	50	-9999	NA	No remarks	No remarks
2005-08-12	Sax3	D	0	0	0	22	-9999	NA	No remarks	No remarks
2005-08-19	Sax1	D	0	0	0	19	-9999	NA	No remarks	No remarks
2005-08-19	Sax2	A	0	0	0	47	-9999	NA	No remarks	No remarks
2005-08-19	Sax2	B	1	0	0	50	-9999	NA	No remarks	No remarks
2005-08-19	Sax2	C	0	2	0	50	-9999	NA	No remarks	No remarks
2005-08-19	Sax3	D	0	0	0	23	-9999	NA	No remarks	No remarks
2005-08-19	Sax1	A	0	0	0	38	-9999	NA	No remarks	No remarks
2005-08-19	Sax1	B	0	0	0	19	-9999	NA	No remarks	No remarks
2005-08-19	Sax1	C	0	0	0	30	-9999	NA	No remarks	No remarks
2005-08-19	Sax2	D	1	2	0	50	-9999	NA	No remarks	No remarks
2005-08-19	Sax3	A	1	0	0	45	-9999	NA	No remarks	No remarks
2005-08-19	Sax3	B	0	0	0	37	-9999	NA	No remarks	No remarks
2005-08-19	Sax3	C	0	0	0	50	-9999	NA	No remarks	No remarks
2005-08-26	Sax1	A	0	0	0	38	-9999	NA	No remarks	No remarks
2005-08-26	Sax1	B	0	0	0	19	-9999	NA	No remarks	No remarks
2005-08-26	Sax1	C	0	0	0	30	-9999	NA	No remarks	No remarks
2005-08-26	Sax1	D	0	0	0	19	-9999	NA	No remarks	No remarks
2005-08-26	Sax3	A	0	1	0	45	-9999	NA	No remarks	No remarks
2005-08-26	Sax3	B	0	0	0	37	-9999	NA	No remarks	No remarks
2005-08-26	Sax3	C	0	0	0	50	-9999	NA	No remarks	No remarks
2005-08-26	Sax3	D	0	0	0	23	-9999	NA	No remarks	No remarks
2005-08-26	Sax2	A	0	0	0	47	-9999	NA	No remarks	No remarks
2005-08-26	Sax2	B	0	0	0	50	-9999	NA	No remarks	No remarks
2005-08-26	Sax2	C	0	2	0	50	-9999	NA	No remarks	No remarks
2005-08-26	Sax2	D	0	0	0	50	-9999	NA	No remarks	No remarks
2006-05-27	Sax2	A	4	0	0	0	-9999	NA	No remarks	No remarks
2006-05-27	Sax2	B	10	0	0	0	-9999	NA	No remarks	No remarks
2006-05-27	Sax2	C	2	0	0	0	-9999	NA	No remarks	No remarks
2006-05-27	Sax2	D	15	0	0	0	-9999	NA	No remarks	No remarks
2006-05-27	Sax1	A	4	0	0	0	-9999	NA	No remarks	No remarks
2006-05-27	Sax1	B	3	1	0	0	-9999	NA	No remarks	No remarks
2006-05-27	Sax1	C	2	0	0	0	-9999	NA	No remarks	No remarks
2006-05-27	Sax1	D	4	2	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax2	A	1	5	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax2	B	18	5	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax2	C	50	0	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax2	D	27	5	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax1	A	3	4	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax1	B	0	6	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax1	C	2	3	0	0	-9999	NA	No remarks	No remarks
2006-06-03	Sax1	D	0	3	1	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax1	A	6	3	0	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax2	B	0	21	0	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax2	C	5	58	0	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax2	D	4	38	0	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax3	A	11	0	0	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax1	B	4	5	1	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax1	C	0	2	1	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax1	D	1	4	2	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax2	A	0	15	5	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax3	B	12	0	0	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax3	C	12	0	0	0	-9999	NA	No remarks	No remarks
2006-06-10	Sax3	D	10	0	0	0	-9999	NA	No remarks	No remarks
2006-06-13	Sax1	B	6	1	5	0	-9999	NA	No remarks	No remarks
2006-06-13	Sax1	C	0	1	6	0	-9999	NA	No remarks	No remarks
2006-06-13	Sax1	D	0	1	5	0	-9999	NA	No remarks	No remarks
2006-06-13	Sax2	A	2	13	11	0	26	TOTALCOUNT	No remarks	No remarks
2006-06-13	Sax1	A	8	0	3	0	-9999	NA	No remarks	No remarks
2006-06-13	Sax2	B	1	25	5	0	31	TOTALCOUNT	No remarks	No remarks
2006-06-13	Sax2	C	2	63	0	0	65	TOTALCOUNT	No remarks	No remarks
2006-06-13	Sax2	D	0	41	4	0	45	TOTALCOUNT	No remarks	No remarks
2006-06-16	Sax3	B	50	0	0	0	-9999	NA	No remarks	No remarks
2006-06-16	Sax3	C	20	0	0	0	-9999	NA	No remarks	No remarks
2006-06-16	Sax3	D	14	0	0	0	-9999	NA	No remarks	No remarks
2006-06-16	Sax3	A	32	0	0	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax1	A	5	0	3	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax1	B	8	0	5	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax2	C	5	52	6	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax2	D	0	28	21	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax3	A	29	0	0	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax3	B	50	0	0	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax1	C	0	1	5	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax1	D	0	1	5	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax2	A	0	12	8	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax2	B	0	21	4	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax3	C	25	0	0	0	-9999	NA	No remarks	No remarks
2006-06-17	Sax3	D	11	3	0	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax1	C	0	0	5	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax1	D	0	0	6	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax2	A	0	0	22	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax2	B	0	2	24	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax3	B	11	48	0	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax3	C	-9999	-9999	-9999	-9999	35	TOTALCOUNT	No remarks	No remarks
2006-06-24	Sax3	C	2	33	0	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax3	D	-9999	-9999	-9999	-9999	20	TOTALCOUNT	No remarks	No remarks
2006-06-24	Sax1	A	2	3	1	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax1	B	5	2	3	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax2	C	0	4	49	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax2	D	0	2	48	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax3	A	-9999	-9999	-9999	-9999	36	TOTALCOUNT	No remarks	No remarks
2006-06-24	Sax3	A	4	32	0	0	-9999	NA	No remarks	No remarks
2006-06-24	Sax3	B	-9999	-9999	-9999	-9999	59	TOTALCOUNT	No remarks	No remarks
2006-06-24	Sax3	D	2	18	0	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax1	D	0	0	5	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax2	A	0	0	19	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax2	B	0	0	21	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax2	C	0	0	53	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax1	A	1	0	4	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax1	B	5	0	5	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax1	C	0	0	5	0	-9999	NA	No remarks	No remarks
2006-07-01	Sax2	D	0	0	48	0	-9999	NA	No remarks	No remarks
2006-07-02	Sax3	D	1	15	0	0	-9999	NA	No remarks	No remarks
2006-07-02	Sax3	A	3	30	0	0	-9999	NA	No remarks	No remarks
2006-07-02	Sax3	B	1	55	0	0	-9999	NA	No remarks	No remarks
2006-07-02	Sax3	C	2	36	0	0	-9999	NA	No remarks	No remarks
2006-07-05	Sax2	A	0	0	14	0	-9999	NA	No remarks	No remarks
2006-07-05	Sax2	B	0	0	22	0	-9999	NA	No remarks	No remarks
2006-07-05	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2006-07-05	Sax2	D	2	0	48	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax2	A	0	0	13	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax2	B	0	0	24	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax2	C	0	0	49	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax2	D	5	0	45	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax1	A	1	0	4	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax1	B	6	0	4	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax1	C	5	0	4	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax1	D	0	0	5	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax3	A	2	4	24	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax3	B	0	8	48	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax3	C	0	2	29	0	-9999	NA	No remarks	No remarks
2006-07-08	Sax3	D	0	0	14	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax1	A	-9999	-9999	-9999	-9999	6	TOTALCOUNT	No remarks	No remarks
2006-07-15	Sax1	A	3	0	3	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax1	B	-9999	-9999	-9999	-9999	13	TOTALCOUNT	No remarks	No remarks
2006-07-15	Sax1	B	8	0	5	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax2	A	0	0	15	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax2	B	0	0	25	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax2	D	5	0	45	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax3	A	1	0	28	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax1	C	-9999	-9999	-9999	-9999	15	TOTALCOUNT	No remarks	No remarks
2006-07-15	Sax1	C	10	0	5	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax1	D	-9999	-9999	-9999	-9999	9	TOTALCOUNT	No remarks	No remarks
2006-07-15	Sax1	D	4	0	5	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax3	B	0	0	56	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax3	C	0	0	34	0	-9999	NA	No remarks	No remarks
2006-07-15	Sax3	D	0	0	14	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax1	B	10	0	4	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax1	C	1	0	4	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax1	D	4	0	5	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax2	A	0	0	20	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax3	B	0	0	55	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax3	C	0	0	34	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax3	D	0	0	14	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax1	A	0	1	3	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax2	B	0	0	23	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax2	D	6	0	38	0	-9999	NA	No remarks	No remarks
2006-07-22	Sax3	A	0	0	27	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax1	A	1	1	1	1	-9999	NA	No remarks	No remarks
2006-07-29	Sax2	B	3	0	22	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax2	C	2	0	46	1	-9999	NA	No remarks	No remarks
2006-07-29	Sax2	D	9	0	32	6	-9999	NA	No remarks	No remarks
2006-07-29	Sax3	A	0	0	26	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax3	B	0	0	48	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax1	B	16	0	4	1	-9999	NA	No remarks	No remarks
2006-07-29	Sax1	C	0	0	3	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax1	D	0	0	5	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax2	A	3	0	16	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax3	C	0	0	37	0	-9999	NA	No remarks	No remarks
2006-07-29	Sax3	D	0	0	12	0	-9999	NA	No remarks	No remarks
2006-08-05	Sax1	C	0	0	3	0	-9999	NA	No remarks	No remarks
2006-08-05	Sax1	D	0	0	3	2	-9999	NA	No remarks	No remarks
2006-08-05	Sax2	A	3	0	13	1	-9999	NA	No remarks	No remarks
2006-08-05	Sax2	B	3	1	13	10	-9999	NA	No remarks	No remarks
2006-08-05	Sax3	C	0	1	33	0	-9999	NA	No remarks	No remarks
2006-08-05	Sax3	D	0	0	10	0	-9999	NA	No remarks	No remarks
2006-08-05	Sax1	A	2	1	1	3	-9999	NA	No remarks	No remarks
2006-08-05	Sax1	B	12	2	1	3	-9999	NA	No remarks	No remarks
2006-08-05	Sax2	C	2	0	25	22	-9999	NA	No remarks	No remarks
2006-08-05	Sax2	D	8	0	13	28	-9999	NA	No remarks	No remarks
2006-08-05	Sax3	A	0	0	21	3	-9999	NA	No remarks	No remarks
2006-08-05	Sax3	B	0	0	47	4	-9999	NA	No remarks	No remarks
2006-08-12	Sax1	A	0	1	1	5	-9999	NA	No remarks	No remarks
2006-08-12	Sax1	B	12	1	0	3	-9999	NA	No remarks	No remarks
2006-08-12	Sax2	C	0	0	8	41	-9999	NA	No remarks	No remarks
2006-08-12	Sax2	D	6	0	5	29	-9999	NA	No remarks	No remarks
2006-08-12	Sax3	A	0	0	23	7	-9999	NA	No remarks	No remarks
2006-08-12	Sax3	B	1	0	23	33	-9999	NA	No remarks	No remarks
2006-08-12	Sax3	C	0	1	14	18	-9999	NA	No remarks	No remarks
2006-08-12	Sax1	C	2	0	0	2	-9999	NA	No remarks	No remarks
2006-08-12	Sax1	D	0	0	1	2	-9999	NA	No remarks	No remarks
