Date	Photo_no	Observer	Plot	Section	Snow	Cloud_cover	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Remarks
2011-08-31	LOI4_110831	KaRa	LOI4	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-08-31	LOI4_110831	KaRa	LOI4	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-08-31	LOI4_110831	KaRa	LOI4	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI1_110907	KaRa	LOI1	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI1_110907	KaRa	LOI1	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI1_110907	KaRa	LOI1	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI1_110907	KaRa	LOI1	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI2_110907	KaRa	LOI2	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI2_110907	KaRa	LOI2	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI2_110907	KaRa	LOI2	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI2_110907	KaRa	LOI2	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI3_110907	KaRa	LOI3	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI3_110907	KaRa	LOI3	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI3_110907	KaRa	LOI3	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI3_110907	KaRa	LOI3	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI4_110907	KaRa	LOI4	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI4_110907	KaRa	LOI4	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI4_110907	KaRa	LOI4	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-07	LOI4_110907	KaRa	LOI4	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI1_110914	LaNy	LOI1	A	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI1_110914	LaNy	LOI1	B	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI1_110914	LaNy	LOI1	C	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI1_110914	LaNy	LOI1	D	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI2_110914	LaNy	LOI2	A	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI2_110914	LaNy	LOI2	B	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI2_110914	LaNy	LOI2	C	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI2_110914	LaNy	LOI2	D	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI3_110914	LaNy	LOI3	A	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI3_110914	LaNy	LOI3	B	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI3_110914	LaNy	LOI3	C	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI3_110914	LaNy	LOI3	D	0	4	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI4_110914	LaNy	LOI4	A	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI4_110914	LaNy	LOI4	B	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI4_110914	LaNy	LOI4	C	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-14	LOI4_110914	LaNy	LOI4	D	0	5	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI1_110920	KaRa	LOI1	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI1_110920	KaRa	LOI1	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI1_110920	KaRa	LOI1	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI1_110920	KaRa	LOI1	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI2_110920	KaRa	LOI2	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI2_110920	KaRa	LOI2	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI2_110920	KaRa	LOI2	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI2_110920	KaRa	LOI2	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI3_110920	KaRa	LOI3	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI3_110920	KaRa	LOI3	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI3_110920	KaRa	LOI3	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI3_110920	KaRa	LOI3	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI4_110920	KaRa	LOI4	A	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI4_110920	KaRa	LOI4	B	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI4_110920	KaRa	LOI4	C	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-09-20	LOI4_110920	KaRa	LOI4	D	0	0	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI1_111004	KaRa	LOI1	A	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI1_111004	KaRa	LOI1	B	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI1_111004	KaRa	LOI1	C	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI1_111004	KaRa	LOI1	D	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI2_111004	KaRa	LOI2	A	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI2_111004	KaRa	LOI2	B	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI2_111004	KaRa	LOI2	C	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI2_111004	KaRa	LOI2	D	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI3_111004	KaRa	LOI3	A	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI3_111004	KaRa	LOI3	B	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI3_111004	KaRa	LOI3	C	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI3_111004	KaRa	LOI3	D	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI4_111004	KaRa	LOI4	A	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI4_111004	KaRa	LOI4	B	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI4_111004	KaRa	LOI4	C	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2011-10-04	LOI4_111004	KaRa	LOI4	D	0	8	0	0	0	0	-9999	All flowering parts eaten by Eurois occulta larvae
2012-05-15	NA	KaRa/MaOl	LOI1	A	10	8	0	0	0	0	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI1	B	25	8	0	0	0	0	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI1	C	10	8	0	0	0	0	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI1	D	95	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI2	A	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI2	B	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI2	C	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI2	D	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI3	A	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI3	B	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI3	C	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI3	D	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI4	A	0	8	31	0	0	31	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI4	B	0	8	100	0	0	100	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI4	C	0	8	10	0	0	10	-9999	No remarks
2012-05-15	NA	KaRa/MaOl	LOI4	D	0	8	44	0	0	44	-9999	No remarks
2012-05-29	LOI1_120529	KaRa	LOI1	A	0	0	0	0	0	0	-9999	No remarks
2012-05-29	LOI1_120529	KaRa	LOI1	B	0	0	3	0	0	3	-9999	No remarks
2012-05-29	LOI1_120529	KaRa	LOI1	C	0	0	6	0	0	6	-9999	No remarks
2012-05-29	LOI1_120529	KaRa	LOI1	D	0	0	0	0	0	0	-9999	No remarks
2012-05-29	LOI2_120529	KaRa	LOI2	A	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	LOI2_120529	KaRa	LOI2	B	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	LOI2_120529	KaRa	LOI2	C	75	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	LOI2_120529	KaRa	LOI2	D	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	NA	KaRa	LOI3	A	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	NA	KaRa	LOI3	B	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	NA	KaRa	LOI3	C	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	NA	KaRa	LOI3	D	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	LOI4_120529	KaRa	LOI4	A	0	0	44	0	0	44	-9999	No remarks
2012-05-29	LOI4_120529	KaRa	LOI4	B	0	0	100	0	0	100	-9999	No remarks
2012-05-29	LOI4_120529	KaRa	LOI4	C	0	0	24	0	0	24	-9999	No remarks
2012-05-29	LOI4_120529	KaRa	LOI4	D	0	0	73	0	0	73	-9999	No remarks
2012-05-29	LOI4_120529	JoNy	LOI4	C	0	0	24	0	0	24	24	Total count
2012-05-29	LOI4_120529	JoNy	LOI4	D	0	0	73	0	0	73	73	Total count
2012-06-05	LOI1_120605	KaRa/MaOl	LOI1	A	0	0	16	0	0	16	-9999	No remarks
2012-06-05	LOI1_120605	KaRa/MaOl	LOI1	B	0	0	17	0	0	17	-9999	No remarks
2012-06-05	LOI1_120605	KaRa/MaOl	LOI1	C	0	0	10	0	0	10	-9999	No remarks
2012-06-05	LOI1_120605	KaRa/MaOl	LOI1	D	0	0	6	0	0	6	-9999	No remarks
2012-06-05	LOI2_120605	KaRa/MaOl	LOI2	A	0	0	0	0	0	0	-9999	No remarks
2012-06-05	LOI2_120605	KaRa/MaOl	LOI2	B	0	0	0	0	0	0	-9999	No remarks
2012-06-05	LOI2_120605	KaRa/MaOl	LOI2	C	0	0	2	0	0	2	-9999	No remarks
2012-06-05	LOI2_120605	KaRa/MaOl	LOI2	D	0	0	3	0	0	3	-9999	No remarks
2012-06-05	NA	KaRa/MaOl	LOI3	A	0	100	-9999	-9999	-9999	-9999	-9999	No remarks
2012-06-05	NA	KaRa/MaOl	LOI3	B	0	100	-9999	-9999	-9999	-9999	-9999	No remarks
2012-06-05	NA	KaRa/MaOl	LOI3	C	0	95	-9999	-9999	-9999	-9999	-9999	No remarks
2012-06-05	NA	KaRa/MaOl	LOI3	D	0	99	-9999	-9999	-9999	-9999	-9999	No remarks
2012-06-05	LOI4_120605	KaRa/MaOl	LOI4	A	0	0	12	54	14	80	-9999	No remarks
2012-06-05	LOI4_120605	KaRa/MaOl	LOI4	B	0	0	26	47	20	93	-9999	No remarks
2012-06-05	LOI4_120605	KaRa/MaOl	LOI4	C	0	0	2	2	2	6	-9999	No remarks
2012-06-05	LOI4_120605	KaRa/MaOl	LOI4	D	0	0	28	27	6	61	-9999	No remarks
2012-06-05	LOI1_120605	JoNy	LOI1	B	0	0	17	0	0	17	17	Total count
2012-06-05	LOI4_120605	JoNy	LOI4	A	0	0	12	54	14	80	80	Total count
2012-06-12	LOI1_120612	KaRa	LOI1	A	0	0	13	7	0	20	-9999	No remarks
2012-06-12	LOI1_120612	KaRa	LOI1	B	0	0	4	2	0	6	-9999	No remarks
2012-06-12	LOI1_120612	KaRa	LOI1	C	0	0	12	6	0	18	-9999	No remarks
2012-06-12	LOI1_120612	KaRa	LOI1	D	0	0	4	6	0	10	-9999	No remarks
2012-06-12	LOI2_120612	KaRa	LOI2	A	0	0	25	0	0	25	-9999	No remarks
2012-06-12	LOI2_120612	KaRa	LOI2	B	0	0	0	0	0	0	-9999	No remarks
2012-06-12	LOI2_120612	KaRa	LOI2	C	0	0	1	0	0	1	-9999	No remarks
2012-06-12	LOI2_120612	KaRa	LOI2	D	0	0	2	0	0	2	-9999	No remarks
2012-06-12	LOI3_120612	KaRa	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2012-06-12	LOI3_120612	KaRa	LOI3	B	0	0	0	0	0	0	-9999	No remarks
2012-06-12	LOI3_120612	KaRa	LOI3	C	0	0	0	0	0	0	-9999	No remarks
2012-06-12	LOI3_120612	KaRa	LOI3	D	0	0	0	0	0	0	-9999	No remarks
2012-06-12	LOI4_120612	KaRa	LOI4	A	0	0	4	3	19	26	-9999	No remarks
2012-06-12	LOI4_120612	KaRa	LOI4	B	0	0	1	14	85	100	-9999	No remarks
2012-06-12	LOI4_120612	KaRa	LOI4	C	0	0	1	1	14	16	-9999	No remarks
2012-06-12	LOI4_120612	KaRa	LOI4	D	0	0	0	6	59	65	-9999	No remarks
2012-06-12	LOI1_120612	JoNy	LOI1	A	0	0	13	7	0	20	20	Total count
2012-06-18	LOI1_120618	KaRa	LOI1	A	0	0	1	13	0	14	-9999	No remarks
2012-06-18	LOI1_120618	KaRa	LOI1	B	0	0	0	4	0	4	-9999	No remarks
2012-06-18	LOI1_120618	KaRa	LOI1	C	0	0	3	10	6	19	-9999	No remarks
2012-06-18	LOI1_120618	KaRa	LOI1	D	0	0	1	5	4	10	-9999	No remarks
2012-06-18	LOI2_120618	KaRa	LOI2	A	0	0	55	0	0	55	-9999	No remarks
2012-06-18	LOI2_120618	KaRa	LOI2	B	0	0	2	0	0	2	-9999	No remarks
2012-06-18	LOI2_120618	KaRa	LOI2	C	0	0	3	0	0	3	-9999	No remarks
2012-06-18	LOI2_120618	KaRa	LOI2	D	0	0	13	1	0	14	-9999	No remarks
2012-06-18	LOI3_120618	KaRa	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2012-06-18	LOI3_120618	KaRa	LOI3	B	0	0	0	0	0	0	-9999	No remarks
2012-06-18	LOI3_120618	KaRa	LOI3	C	0	0	0	0	0	0	-9999	No remarks
2012-06-18	LOI3_120618	KaRa	LOI3	D	0	0	0	0	0	0	-9999	No remarks
2012-06-18	LOI4_120618	KaRa	LOI4	A	0	0	1	2	34	37	-9999	No remarks
2012-06-18	LOI4_120618	KaRa	LOI4	B	0	0	0	3	87	90	-9999	No remarks
2012-06-18	LOI4_120618	KaRa	LOI4	C	0	0	0	1	8	9	-9999	No remarks
2012-06-18	LOI4_120618	KaRa	LOI4	D	0	0	0	0	58	58	-9999	No remarks
2012-06-18	LOI1_120618	JoNy	LOI1	C	0	0	3	10	6	19	19	Total count
2012-06-18	LOI1_120618	JoNy	LOI1	D	0	0	1	5	4	10	10	Total count
2012-06-18	LOI2_120618	JoNy	LOI2	A	0	0	55	0	0	55	55	Total count
2012-06-18	LOI2_120618	JoNy	LOI2	B	0	0	2	0	0	2	2	Total count
2012-06-18	LOI2_120618	JoNy	LOI2	C	0	0	3	0	0	3	3	Total count
2012-06-26	LOI1_120626	JoNy	LOI1	A	0	0	0	0	13	13	-9999	No remarks
2012-06-26	LOI1_120626	JoNy	LOI1	B	0	0	0	0	7	7	-9999	No remarks
2012-06-26	LOI1_120626	JoNy	LOI1	C	0	0	0	0	10	10	-9999	No remarks
2012-06-26	LOI1_120626	JoNy	LOI1	D	0	0	0	0	6	6	-9999	No remarks
2012-06-26	LOI2_120626	JoNy	LOI2	A	0	1	0	18	34	52	-9999	No remarks
2012-06-26	LOI2_120626	JoNy	LOI2	B	0	1	0	0	0	0	-9999	No remarks
2012-06-26	LOI2_120626	JoNy	LOI2	C	0	1	2	0	0	2	-9999	No remarks
2012-06-26	LOI2_120626	JoNy	LOI2	D	0	1	1	3	10	14	-9999	No remarks
2012-06-26	LOI3_120626	JoNy	LOI3	A	0	1	0	0	0	0	-9999	No remarks
2012-06-26	LOI3_120626	JoNy	LOI3	B	0	1	0	0	0	0	-9999	No remarks
2012-06-26	LOI3_120626	JoNy	LOI3	C	0	1	0	0	0	0	-9999	No remarks
2012-06-26	LOI3_120626	JoNy	LOI3	D	0	1	4	0	0	4	-9999	No remarks
2012-06-26	LOI4_120626	JoNy	LOI4	A	0	1	5	0	60	65	-9999	No remarks
2012-06-26	LOI4_120626	JoNy	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2012-06-26	LOI4_120626	JoNy	LOI4	C	0	1	0	0	9	9	-9999	No remarks
2012-06-26	LOI4_120626	JoNy	LOI4	D	0	1	0	0	72	72	-9999	No remarks
2012-06-26	LOI3_120626	JoNy	LOI3	A	0	1	0	0	0	0	0	Total count
2012-06-26	LOI3_120626	JoNy	LOI3	B	0	1	0	0	0	0	0	Total count
2012-06-26	LOI3_120626	JoNy	LOI3	C	0	1	0	0	0	0	0	Total count
2012-06-26	LOI3_120626	JoNy	LOI3	D	0	1	4	0	0	4	4	Total count
2012-06-26	LOI4_120626	JoNy	LOI4	B	0	1	0	0	100	100	100	Total count
2012-07-02	LOI1_120702	JoNy	LOI1	A	0	0	0	0	16	16	-9999	No remarks
2012-07-02	LOI1_120702	JoNy	LOI1	B	0	0	0	0	8	8	-9999	No remarks
2012-07-02	LOI1_120702	JoNy	LOI1	C	0	0	0	0	20	20	-9999	No remarks
2012-07-02	LOI1_120702	JoNy	LOI1	D	0	0	0	0	11	11	-9999	No remarks
2012-07-02	LOI2_120702	JoNy	LOI2	A	0	0	0	0	54	54	-9999	No remarks
2012-07-02	LOI2_120702	JoNy	LOI2	B	0	0	0	0	0	0	-9999	No remarks
2012-07-02	LOI2_120702	JoNy	LOI2	C	0	0	0	0	3	3	-9999	No remarks
2012-07-02	LOI2_120702	JoNy	LOI2	D	0	0	0	0	18	18	-9999	No remarks
2012-07-02	LOI3_120702	JoNy	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2012-07-02	LOI3_120702	JoNy	LOI3	B	0	0	0	0	0	0	-9999	No remarks
2012-07-02	LOI3_120702	JoNy	LOI3	C	0	0	0	0	0	0	-9999	No remarks
2012-07-02	LOI3_120702	JoNy	LOI3	D	0	0	0	3	1	4	-9999	No remarks
2012-07-02	LOI4_120702	JoNy	LOI4	A	0	0	0	0	0	0	-9999	No remarks
2012-07-02	LOI4_120702	JoNy	LOI4	B	0	0	0	0	100	100	-9999	All senescent
2012-07-02	LOI4_120702	JoNy	LOI4	C	0	0	0	0	9	9	-9999	All senescent
2012-07-02	LOI4_120702	JoNy	LOI4	D	0	0	0	0	72	72	-9999	All senescent
2012-07-02	LOI2_120702	JoNy	LOI2	D	0	0	0	18	0	18	18	Total count
2012-07-12	LOI1_120712	KaRa	LOI1	A	0	0	0	0	15	15	-9999	No remarks
2012-07-12	LOI1_120712	KaRa	LOI1	B	0	0	0	0	8	8	-9999	No remarks
2012-07-12	LOI1_120712	KaRa	LOI1	C	0	0	0	0	2	2	-9999	No remarks
2012-07-12	LOI1_120712	KaRa	LOI1	D	0	0	0	0	7	7	-9999	No remarks
2012-07-12	LOI2_120712	KaRa	LOI2	A	0	1	0	0	47	47	-9999	No remarks
2012-07-12	LOI2_120712	KaRa	LOI2	B	0	1	0	0	0	0	-9999	No remarks
2012-07-12	LOI2_120712	KaRa	LOI2	C	0	1	0	0	0	0	-9999	No remarks
2012-07-12	LOI2_120712	KaRa	LOI2	D	0	1	0	0	11	11	-9999	No remarks
2012-07-12	LOI3_120712	KaRa	LOI3	A	0	1	0	0	0	0	-9999	No remarks
2012-07-12	LOI3_120712	KaRa	LOI3	B	0	1	0	0	0	0	-9999	No remarks
2012-07-12	LOI3_120712	KaRa	LOI3	C	0	1	0	0	0	0	-9999	No remarks
2012-07-12	LOI3_120712	KaRa	LOI3	D	0	1	0	0	4	4	-9999	No remarks
2012-07-12	LOI4_120712	KaRa	LOI4	A	0	1	0	0	39	39	-9999	No remarks
2012-07-12	LOI4_120712	KaRa	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2012-07-12	LOI4_120712	KaRa	LOI4	C	0	1	0	0	13	13	-9999	No remarks
2012-07-12	LOI4_120712	KaRa	LOI4	D	0	1	0	0	60	60	-9999	No remarks
2012-07-18	LOI1_120718	JoNy	LOI1	A	0	0	0	0	16	16	-9999	No remarks
2012-07-18	LOI1_120718	JoNy	LOI1	B	0	0	0	0	6	6	-9999	No remarks
2012-07-18	LOI1_120718	JoNy	LOI1	C	0	0	0	0	13	13	-9999	No remarks
2012-07-18	LOI1_120718	JoNy	LOI1	D	0	0	0	0	7	7	-9999	No remarks
2012-07-18	LOI2_120718	JoNy	LOI2	A	0	0	0	0	47	47	-9999	No remarks
2012-07-18	LOI2_120718	JoNy	LOI2	B	0	0	0	0	0	0	-9999	No remarks
2012-07-18	LOI2_120718	JoNy	LOI2	C	0	0	0	0	0	0	-9999	No remarks
2012-07-18	LOI2_120718	JoNy	LOI2	D	0	0	0	0	11	11	-9999	No remarks
2012-07-18	LOI3_120718	JoNy	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2012-07-18	LOI3_120718	JoNy	LOI3	B	0	0	0	0	0	0	-9999	No remarks
2012-07-18	LOI3_120718	JoNy	LOI3	C	0	0	0	0	0	0	-9999	No remarks
2012-07-18	LOI3_120718	JoNy	LOI3	D	0	0	0	0	4	4	-9999	No remarks
2012-07-18	LOI4_120718	JoNy	LOI4	A	0	0	0	0	39	39	-9999	No remarks
2012-07-18	LOI4_120718	JoNy	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2012-07-18	LOI4_120718	JoNy	LOI4	C	0	0	0	0	13	13	-9999	No remarks
2012-07-18	LOI4_120718	JoNy	LOI4	D	0	0	0	0	60	60	-9999	No remarks
2012-07-26	LOI1_120725	JoNy/ReBe	LOI1	A	0	8	0	0	14	14	-9999	No remarks
2012-07-26	LOI1_120725	JoNy/ReBe	LOI1	B	0	8	0	0	8	8	-9999	No remarks
2012-07-26	LOI1_120725	JoNy/ReBe	LOI1	C	0	8	0	0	16	16	-9999	No remarks
2012-07-26	LOI1_120725	JoNy/ReBe	LOI1	D	0	8	0	0	6	6	-9999	No remarks
2012-07-26	LOI2_120725	JoNy/ReBe	LOI2	A	0	8	0	0	77	77	-9999	No remarks
2012-07-26	LOI2_120725	JoNy/ReBe	LOI2	B	0	8	0	0	0	0	-9999	No remarks
2012-07-26	LOI2_120725	JoNy/ReBe	LOI2	C	0	8	0	0	4	4	-9999	No remarks
2012-07-26	LOI2_120725	JoNy/ReBe	LOI2	D	0	8	0	0	16	16	-9999	No remarks
2012-07-26	LOI3_120725	JoNy/ReBe	LOI3	A	0	8	0	0	0	0	-9999	No remarks
2012-07-26	LOI3_120725	JoNy/ReBe	LOI3	B	0	8	0	0	0	0	-9999	No remarks
2012-07-26	LOI3_120725	JoNy/ReBe	LOI3	C	0	8	0	0	0	0	-9999	No remarks
2012-07-26	LOI3_120725	JoNy/ReBe	LOI3	D	0	8	0	0	2	2	-9999	No remarks
2012-07-26	LOI4_120725	JoNy/ReBe	LOI4	A	0	8	0	0	40	40	-9999	No remarks
2012-07-26	LOI4_120725	JoNy/ReBe	LOI4	B	0	8	0	0	100	100	-9999	No remarks
2012-07-26	LOI4_120725	JoNy/ReBe	LOI4	C	0	8	0	0	9	9	-9999	No remarks
2012-07-26	LOI4_120725	JoNy/ReBe	LOI4	D	0	8	0	0	80	80	-9999	No remarks
2012-08-02	LOI1_120801	JoNy/MaOl	LOI1	A	0	7	0	0	15	15	-9999	No remarks
2012-08-02	LOI1_120801	JoNy/MaOl	LOI1	B	0	7	0	0	7	7	-9999	No remarks
2012-08-02	LOI1_120801	JoNy/MaOl	LOI1	C	0	7	0	0	14	14	-9999	No remarks
2012-08-02	LOI1_120801	JoNy/MaOl	LOI1	D	0	7	0	0	8	8	-9999	No remarks
2012-08-02	LOI2_120801	JoNy/MaOl	LOI2	A	0	7	0	0	72	72	-9999	No remarks
2012-08-02	LOI2_120801	JoNy/MaOl	LOI2	B	0	7	0	0	2	2	-9999	No remarks
2012-08-02	LOI2_120801	JoNy/MaOl	LOI2	C	0	7	0	0	3	3	-9999	No remarks
2012-08-02	LOI2_120801	JoNy/MaOl	LOI2	D	0	7	0	0	21	21	-9999	No remarks
2012-08-02	LOI3_120801	JoNy/MaOl	LOI3	A	0	7	0	0	0	0	-9999	No remarks
2012-08-02	LOI3_120801	JoNy/MaOl	LOI3	B	0	7	0	0	0	0	-9999	No remarks
2012-08-02	LOI3_120801	JoNy/MaOl	LOI3	C	0	7	0	0	0	0	-9999	No remarks
2012-08-02	LOI3_120801	JoNy/MaOl	LOI3	D	0	7	0	0	4	4	-9999	No remarks
2012-08-02	LOI4_120801	JoNy/MaOl	LOI4	A	0	7	0	0	37	37	-9999	No remarks
2012-08-02	LOI4_120801	JoNy/MaOl	LOI4	B	0	7	0	0	100	100	-9999	No remarks
2012-08-02	LOI4_120801	JoNy/MaOl	LOI4	C	0	7	0	0	23	23	-9999	No remarks
2012-08-02	LOI4_120801	JoNy/MaOl	LOI4	D	0	7	0	0	77	77	-9999	No remarks
2012-08-07	LOI1_120809	JoNy/MaOl	LOI1	A	0	8	0	0	15	15	-9999	No remarks
2012-08-07	LOI1_120809	JoNy/MaOl	LOI1	B	0	8	0	0	6	6	-9999	No remarks
