Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Male_flowers	Female_flowers	Seed_hairs	Total_Male	Total_Female	TotalCount	Remarks
2011-08-23	SAL1_110823	SAL1	A	0	4	0	0	0	0	0	0	-9999	Green leaves and buds
2011-08-23	SAL1_110823	SAL1	B	0	4	0	0	0	0	0	0	-9999	Green leaves and buds
2011-08-23	SAL2_110823	SAL2	C	0	3	0	0	0	0	0	0	-9999	Few leaf shoots and buds
2011-08-23	SAL2_110823	SAL2	D	0	3	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL3_110823	SAL3	A	0	1	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL3_110823	SAL3	B	0	1	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL4_110823	SAL4	C	0	6	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL4_110823	SAL4	D	0	6	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL2_110823	SAL2	B	0	3	0	0	0	0	0	0	-9999	Few leaf shoots and buds
2011-08-23	SAL3_110823	SAL3	C	0	1	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL3_110823	SAL3	D	0	1	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL4_110823	SAL4	A	0	6	0	0	0	0	0	0	-9999	No remarks
2011-08-23	SAL4_110823	SAL4	B	0	6	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL1_110831	SAL1	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL1_110831	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL2_110831	SAL2	D	0	0	0	0	0	0	0	0	-9999	Many new leaves
2011-08-31	SAL3_110831	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL1_110831	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL1_110831	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL2_110831	SAL2	A	0	0	0	0	0	0	0	0	-9999	Many new leaves
2011-08-31	SAL2_110831	SAL2	B	0	0	0	0	0	0	0	0	-9999	Many new leaves
2011-08-31	SAL2_110831	SAL2	C	0	0	0	0	0	0	0	0	-9999	Many new leaves
2011-08-31	SAL3_110831	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL3_110831	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL4_110831	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL3_110831	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL4_110831	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL4_110831	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-08-31	SAL4_110831	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL1_110907	SAL1	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL1_110907	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL1_110907	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL2_110907	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL3_110907	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL3_110907	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL3_110907	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL1_110907	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL2_110907	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL2_110907	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL2_110907	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL4_110907	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL4_110907	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL3_110907	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL4_110907	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-07	SAL4_110907	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL1_110914	SAL1	A	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL1_110914	SAL1	B	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL1_110914	SAL1	C	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL1_110914	SAL1	D	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL3_110914	SAL3	A	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL3_110914	SAL3	B	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL3_110914	SAL3	C	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL3_110914	SAL3	D	0	7	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL2_110914	SAL2	A	0	4	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL2_110914	SAL2	B	0	4	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL2_110914	SAL2	C	0	4	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL2_110914	SAL2	D	0	4	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL4_110914	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL4_110914	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL4_110914	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2011-09-14	SAL4_110914	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL1_110920	SAL1	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL1_110920	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL1_110920	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL1_110920	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL2_110920	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL3_110920	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL3_110920	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL3_110920	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL4_110920	SAL4	A	0	0	23	0	0	0	23	0	-9999	No remarks
2011-09-20	SAL2_110920	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL2_110920	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL2_110920	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL3_110920	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL4_110920	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL4_110920	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2011-09-20	SAL4_110920	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL1_111004	SAL1	B	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL1_111004	SAL1	C	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL1_111004	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL2_111004	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL3_111004	SAL3	B	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL3_111004	SAL3	C	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL3_111004	SAL3	D	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL4_111004	SAL4	A	0	2	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL4_111004	SAL4	B	0	2	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL1_111004	SAL1	A	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL2_111004	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL2_111004	SAL2	C	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL2_111004	SAL2	D	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL3_111004	SAL3	A	0	8	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL4_111004	SAL4	C	0	2	0	0	0	0	0	0	-9999	No remarks
2011-10-04	SAL4_111004	SAL4	D	0	2	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL1	A	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL1	B	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL1	C	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL1	D	99	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL3	B	5	8	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL3	C	0	8	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL3	D	0	8	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL4	A	25	8	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL2	A	99	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL2	B	99	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL2	C	99	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL2	D	99	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-15	NA	SAL3	A	0	8	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL4	B	40	8	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL4	C	10	8	0	0	0	0	0	0	-9999	No remarks
2012-05-15	NA	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL1_120529	SAL1	B	90	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2012-05-29	SAL1_120529	SAL1	C	40	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL1_120529	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL2_120529	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL3_120529	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL3_120529	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL3_120529	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL4_120529	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL1_120529	SAL1	A	5	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL2_120529	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL2_120529	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL2_120529	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL3_120529	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL4_120529	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL4_120529	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-05-29	SAL4_120529	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL1_120605	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL1_120605	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL2_120605	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL2_120605	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL3_120605	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL3_120605	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL4_120605	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL4_120605	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL1_120605	SAL1	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL1_120605	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL2_120605	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL2_120605	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL3_120605	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL3_120605	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-05	SAL4_120605	SAL4	C	0	0	4	0	0	0	4	0	-9999	No remarks
2012-06-05	SAL4_120605	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL1_120612	SAL1	C	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL1_120612	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL2_120612	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL2_120612	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL2_120612	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL3_120612	SAL3	D	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL4_120612	SAL4	A	0	0	0	1	0	0	1	0	-9999	No remarks
2012-06-12	SAL4_120612	SAL4	B	0	0	8	0	0	0	8	0	-9999	No remarks
2012-06-12	SAL4_120612	SAL4	C	0	0	41	47	0	0	88	0	-9999	No remarks
2012-06-12	SAL1_120612	SAL1	A	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL1_120612	SAL1	B	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL2_120612	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL3_120612	SAL3	A	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL3_120612	SAL3	B	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL3_120612	SAL3	C	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-12	SAL4_120612	SAL4	D	0	0	24	9	0	0	33	0	-9999	No remarks
2012-06-18	SAL1_120618	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL2_120618	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL2_120618	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL2_120618	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL3_120618	SAL3	D	0	4	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL4_120618	SAL4	A	0	3	7	70	0	0	77	0	-9999	No remarks
2012-06-18	SAL4_120618	SAL4	B	0	3	15	6	0	0	21	0	-9999	No remarks
2012-06-18	SAL4_120618	SAL4	C	0	3	3	97	0	0	100	0	-9999	No remarks
2012-06-18	SAL4_120618	SAL4	D	0	3	9	91	0	0	100	0	-9999	No remarks
2012-06-18	SAL1_120618	SAL1	A	0	0	0	0	2	0	0	2	-9999	No remarks
2012-06-18	SAL1_120618	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL1_120618	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL2_120618	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL3_120618	SAL3	A	0	4	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL3_120618	SAL3	B	0	4	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL3_120618	SAL3	C	0	4	0	0	0	0	0	0	-9999	No remarks
2012-06-18	SAL4_120618	SAL4	D	0	-9999	0	100	0	0	100	0	100	Total count
2012-06-18	SAL1_120618	SAL1	A	0	-9999	0	2	2	0	2	2	4	Total count
2012-06-26	SAL2_120626	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL2_120626	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL2_120626	SAL2	C	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL2_120626	SAL2	D	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL4_120626	SAL4	A	0	0	0	100	0	0	100	0	-9999	No remarks
2012-06-26	SAL4_120626	SAL4	B	0	0	0	90	0	0	90	0	-9999	No remarks
2012-06-26	SAL4_120626	SAL4	C	0	0	0	100	0	0	100	0	-9999	No remarks
2012-06-26	SAL4_120626	SAL4	D	0	0	0	72	0	0	72	0	-9999	No remarks
2012-06-26	SAL1_120626	SAL1	A	0	1	0	2	0	0	2	0	-9999	No remarks
2012-06-26	SAL1_120626	SAL1	B	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL1_120626	SAL1	C	0	1	0	0	1	0	0	1	-9999	No remarks
2012-06-26	SAL1_120626	SAL1	D	0	1	0	9	0	0	9	0	-9999	No remarks
2012-06-26	SAL3_120626	SAL3	A	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL3_120626	SAL3	B	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL3_120626	SAL3	C	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL3_120626	SAL3	D	0	1	0	0	0	0	0	0	-9999	No remarks
2012-06-26	SAL2_120626	SAL2	B	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL2_120626	SAL2	C	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL2_120626	SAL2	D	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL3_120626	SAL3	A	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL4_120626	SAL4	B	0	-9999	0	90	0	0	90	0	90	Total count
2012-06-26	SAL4_120626	SAL4	C	0	-9999	0	100	0	0	100	0	100	Total count
2012-06-26	SAL1_120626	SAL1	B	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL1_120626	SAL1	C	0	-9999	0	0	1	0	0	1	1	Total count
2012-06-26	SAL1_120626	SAL1	D	0	-9999	0	9	0	0	9	0	9	Total count
2012-06-26	SAL2_120626	SAL2	A	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL3_120626	SAL3	B	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL3_120626	SAL3	C	0	-9999	0	0	0	0	0	0	0	Total count
2012-06-26	SAL3_120626	SAL3	D	0	-9999	0	0	0	0	0	0	0	Total count
2012-07-02	SAL2_120702	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL2_120702	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL2_120702	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL2_120702	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL3_120702	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL4_120702	SAL4	B	0	1	0	90	0	0	90	0	-9999	No remarks
2012-07-02	SAL4_120702	SAL4	C	0	1	0	100	0	0	100	0	-9999	No remarks
2012-07-02	SAL4_120702	SAL4	D	0	1	0	100	0	0	100	0	-9999	No remarks
2012-07-02	SAL1_120702	SAL1	A	0	0	0	2	0	0	2	0	-9999	No remarks
2012-07-02	SAL1_120702	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL1_120702	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL1_120702	SAL1	D	0	0	0	6	0	0	6	0	-9999	No remarks
2012-07-02	SAL3_120702	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL3_120702	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL3_120702	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-02	SAL4_120702	SAL4	A	0	1	0	100	0	0	100	0	-9999	No remarks
2012-07-02	SAL4_120702	SAL4	A	0	-9999	0	106	0	0	106	0	106	Total count
2012-07-12	SAL1_120712	SAL1	A	0	0	0	3	0	0	3	0	-9999	No remarks
2012-07-12	SAL2_120712	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL2_120712	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL2_120712	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL3_120712	SAL3	A	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL4_120712	SAL4	C	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL4_120712	SAL4	D	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL1_120712	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL1_120712	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL1_120712	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL2_120712	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL3_120712	SAL3	B	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL3_120712	SAL3	C	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL3_120712	SAL3	D	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL4_120712	SAL4	A	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-12	SAL4_120712	SAL4	B	0	3	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL1_120718	SAL1	A	0	0	0	4	0	0	4	0	-9999	No remarks
2012-07-18	SAL1_120718	SAL1	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL2_120718	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL2_120718	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL3_120718	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL3_120718	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL4_120718	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL4_120718	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL1_120718	SAL1	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL1_120718	SAL1	D	0	0	0	2	0	0	2	0	-9999	No remarks
2012-07-18	SAL2_120718	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL2_120718	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL3_120718	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL3_120718	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL4_120718	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-18	SAL4_120718	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL1_120725	SAL1	A	0	8	0	4	2	0	4	2	-9999	No remarks
2012-07-26	SAL1_120725	SAL1	B	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL2_120725	SAL2	D	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL3_120725	SAL3	A	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL3_120725	SAL3	B	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL3_120725	SAL3	C	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL4_120725	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL1_120725	SAL1	C	0	8	0	0	1	0	0	1	-9999	No remarks
2012-07-26	SAL1_120725	SAL1	D	0	8	0	5	0	0	5	0	-9999	No remarks
2012-07-26	SAL2_120725	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL2_120725	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL2_120725	SAL2	C	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL3_120725	SAL3	D	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL4_120725	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL4_120725	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2012-07-26	SAL4_120725	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL3_120801	SAL3	A	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL3_120801	SAL3	B	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL3_120801	SAL3	C	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL3_120801	SAL3	D	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL4_120801	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL4_120801	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL4_120801	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-01	SAL4_120801	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2012-08-02	SAL1_120801	SAL1	A	0	7	0	3	2	0	3	2	-9999	No remarks
2012-08-02	SAL1_120801	SAL1	B	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-02	SAL1_120801	SAL1	C	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-02	SAL2_120801	SAL2	D	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-02	SAL1_120801	SAL1	D	0	7	0	5	0	0	5	0	-9999	No remarks
2012-08-02	SAL2_120801	SAL2	A	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-02	SAL2_120801	SAL2	B	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-02	SAL2_120801	SAL2	C	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL1_120809	SAL1	A	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL1_120809	SAL1	B	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL1_120809	SAL1	C	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL1_120809	SAL1	D	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL3_120809	SAL3	A	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL3_120809	SAL3	B	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL3_120809	SAL3	C	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL3_120809	SAL3	D	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL2_120809	SAL2	A	0	7	0	0	0	0	0	0	-9999	No remarks
2012-08-07	SAL2_120809	SAL2	B	0	7	0	0	0	0	0	0	-9999	No remarks
